,Building_Painted,Building Dimension,Building_Type,Geo_Code,Claim,Windows,Building Dimensionis missing,Date_of_Occupancyis missing,Insured_time,Building_Class,Building_category,Building_age
1587,N,2079.0,2,14341,0,0,False,False,4,old,Urban Non-Residential,24.0
1588,N,2079.0,2,14341,0,0,False,False,4,old,Urban Non-Residential,26.0
1589,V,1972.0,2,14341,1,0,False,False,4,old,Urban Non-Residential,34.0
1590,V,3400.0,2,14365,1,2,False,False,4,modern,Rural Non-Residential,38.0
1591,V,3400.0,2,14365,0,2,False,False,4,modern,Rural Non-Residential,39.0
1592,N,650.0,2,14366,0,0,False,False,4,old,Urban Non-Residential,53.0
1593,V,833.0,2,14383,0,2,False,False,1,modern,Rural Non-Residential,3.0
1594,V,1414.0,2,14437,1,0,False,False,4,old,Urban Non-Residential,33.0
1595,V,1414.0,2,14437,1,0,False,False,4,old,Urban Non-Residential,35.0
1596,V,300.0,2,14437,0,0,False,False,4,old,Urban Non-Residential,52.0
1597,V,300.0,2,14437,0,0,False,False,2,old,Urban Non-Residential,54.0
1598,V,1879.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,34.0
1599,V,1879.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,35.0
1600,V,1235.0,2,14488,0,0,False,False,1,old,Urban Non-Residential,33.0
1601,V,3000.0,2,14488,0,2,False,False,1,modern,Rural Non-Residential,34.0
1602,V,1330.0,2,14488,0,1,False,False,4,modern,Rural Non-Residential,26.0
1603,V,870.0,2,14488,0,2,False,False,4,modern,Rural Non-Residential,36.0
1604,V,1239.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,34.0
1605,V,1450.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,35.0
1606,V,1800.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,35.0
1607,N,1214.0,2,14488,0,0,False,False,4,old,Urban Non-Residential,32.0
1608,N,4827.75,2,14701,1,0,False,False,4,old,Urban Non-Residential,32.0
1609,V,104.0,2,14715,0,1,False,False,4,modern,Rural Non-Residential,83.0
1610,V,435.0,2,14715,0,2,False,False,4,modern,Rural Non-Residential,85.0
1611,V,1700.0,2,14762,0,0,False,False,2,old,Urban Non-Residential,52.0
1612,N,545.0,1,15012,0,0,False,False,4,old,Urban Non-Residential,53.0
1613,V,900.0,1,15014,1,1,False,False,4,modern,Rural Non-Residential,32.0
1614,V,550.0,1,15014,0,1,False,False,4,modern,Rural Non-Residential,54.0
1615,V,550.0,1,15014,0,1,False,False,4,modern,Rural Non-Residential,55.0
1616,V,4700.0,1,15014,1,0,False,False,4,old,Urban Non-Residential,48.543595911004104
1617,V,981.0,1,15014,0,0,False,False,4,old,Urban Non-Residential,32.0
1618,V,1670.0,1,15014,0,2,False,False,3,modern,Rural Non-Residential,46.0
1619,V,1368.0,1,15014,0,1,False,False,4,modern,Rural Non-Residential,35.0
1620,V,1365.0,1,15014,0,0,False,False,1,old,Urban Non-Residential,33.0
1621,V,2004.0,1,15014,0,3,False,False,4,modern,Rural Non-Residential,33.0
1622,V,1584.0,1,15014,0,2,False,False,3,modern,Rural Non-Residential,37.0
1623,V,620.0,1,15014,0,1,False,False,0,modern,Rural Non-Residential,24.0
1624,N,650.0,1,15014,0,0,False,False,4,old,Urban Non-Residential,55.0
1625,N,500.0,1,15187,0,0,False,False,4,old,Urban Non-Residential,54.0
1626,N,2100.0,1,15900,0,0,False,False,4,old,Urban Non-Residential,32.0
1627,N,4000.0,1,16015,1,0,False,False,3,old,Urban Non-Residential,56.0
1628,V,820.0,1,16015,0,2,False,False,4,modern,Rural Non-Residential,59.0
1629,V,1400.0,1,16015,1,2,False,False,4,modern,Rural Non-Residential,3.0
1630,V,3904.0,1,16015,1,2,False,False,4,modern,Rural Non-Residential,10.0
1631,V,2721.0,1,16015,1,2,False,False,4,modern,Rural Non-Residential,9.0
1632,V,2721.0,1,16015,0,2,False,False,4,modern,Rural Non-Residential,10.0
1633,V,550.0,1,16015,0,1,False,False,4,modern,Rural Non-Residential,83.0
1634,V,550.0,1,16015,0,1,False,False,2,modern,Rural Non-Residential,85.0
1635,V,3744.0,1,16015,0,2,False,False,4,modern,Rural Residential,35.0
1636,V,3744.0,1,16015,0,2,False,False,4,modern,Rural Residential,36.0
1637,V,2500.0,1,16015,0,2,False,False,4,modern,Rural Non-Residential,4.0
1638,V,2500.0,1,16015,0,2,False,False,4,modern,Rural Non-Residential,6.0
1639,V,2157.0,1,16015,1,2,False,False,2,modern,Rural Non-Residential,15.0
1640,V,2157.0,1,16015,0,2,False,False,4,modern,Rural Non-Residential,16.0
1641,V,2800.0,1,16015,0,0,False,False,4,old,Urban Residential,52.0
1642,V,450.0,1,16015,0,0,False,False,2,old,Urban Residential,48.543595911004104
1643,N,3100.0,1,16102,1,0,False,False,4,old,Urban Residential,53.0
1644,V,1300.0,1,16102,0,1,False,False,4,modern,Rural Residential,6.0
1645,V,1517.0,1,16102,0,2,False,False,4,modern,Rural Residential,56.0
1646,V,1003.0,1,16102,0,0,False,False,4,old,Urban Residential,33.0
1647,N,1003.0,1,16102,0,0,False,False,4,old,Urban Residential,52.0
1648,V,1348.0,1,16292,0,1,False,False,4,modern,Rural Non-Residential,7.0
1649,V,4255.0,1,16374,1,1,False,False,2,modern,Rural Residential,26.0
1650,V,2315.0,1,16374,0,2,False,False,4,modern,Rural Residential,41.0
1651,V,2315.0,1,16374,0,2,False,False,4,modern,Rural Residential,42.0
1652,V,1546.0,1,17028,0,1,False,False,4,modern,Rural Non-Residential,6.0
1653,V,2316.0,1,17028,0,1,False,False,1,modern,Rural Non-Residential,11.0
1654,N,600.0,1,17094,0,0,False,False,4,old,Urban Non-Residential,24.0
1655,V,2145.0,1,17218,0,1,False,False,4,modern,Rural Non-Residential,2.0
1656,V,2000.0,1,17274,0,2,False,False,4,modern,Rural Non-Residential,4.0
1657,N,12.0,1,17274,0,0,False,False,0,old,Urban Non-Residential,25.0
1658,V,4388.0,1,17291,0,2,False,False,4,modern,Rural Non-Residential,38.0
1659,V,550.0,1,17297,0,1,False,False,4,modern,Rural Non-Residential,41.0
1660,V,448.0,1,17299,0,1,False,False,4,modern,Rural Non-Residential,83.0
1661,V,2367.0,1,17299,0,1,False,False,4,modern,Rural Non-Residential,84.0
1662,V,720.0,1,17299,0,1,False,False,2,modern,Rural Non-Residential,45.0
1663,V,980.0,1,17299,0,2,False,False,1,modern,Rural Non-Residential,86.0
1664,N,2408.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,24.0
1665,N,350.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,24.0
1666,N,4827.75,1,17300,0,0,False,False,4,old,Urban Non-Residential,25.0
1667,V,2360.0,1,17300,0,1,False,False,4,modern,Rural Non-Residential,5.0
1668,V,4827.75,1,17300,1,2,False,False,4,modern,Rural Non-Residential,41.0
1669,V,3550.0,1,17300,0,2,False,False,2,modern,Rural Non-Residential,6.0
1670,V,1584.0,1,17300,0,1,False,False,2,modern,Rural Non-Residential,42.0
1671,V,1584.0,1,17300,0,1,False,False,4,modern,Rural Non-Residential,43.0
1672,V,3720.0,1,17300,0,2,False,False,3,modern,Rural Non-Residential,18.0
1673,N,536.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
1674,V,270.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,52.0
1675,V,400.0,1,17300,0,0,False,False,0,old,Urban Non-Residential,25.0
1676,N,1200.0,1,17300,1,0,False,False,4,old,Urban Non-Residential,25.0
1677,V,510.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,55.0
1678,N,3900.0,1,17300,1,0,False,False,4,old,Urban Non-Residential,24.0
1679,N,460.0,1,17300,0,0,False,False,4,old,Urban Non-Residential,52.0
1680,N,390.0,1,17306,1,0,False,False,4,old,Urban Non-Residential,32.0
1681,N,3300.0,1,17306,0,0,False,False,4,old,Urban Non-Residential,24.0
1682,V,520.0,1,17306,1,2,False,False,4,modern,Rural Non-Residential,85.0
1683,V,520.0,1,17306,0,2,False,False,3,modern,Rural Non-Residential,86.0
1684,V,1215.0,1,17306,0,1,False,False,4,modern,Rural Non-Residential,63.0
1685,V,1941.0,1,17306,1,2,False,False,4,modern,Rural Non-Residential,25.0
1686,V,1850.0,1,17380,0,1,False,False,4,modern,Rural Non-Residential,35.0
1687,N,366.0,1,17411,0,0,False,False,4,old,Urban Non-Residential,28.0
1688,N,4827.75,1,17461,1,0,False,False,2,old,Urban Non-Residential,25.0
1689,N,287.0,1,18033,0,0,False,False,4,old,Urban Residential,52.0
1690,V,2750.0,1,19031,0,2,False,False,4,modern,Rural Non-Residential,32.0
1691,V,300.0,1,19031,0,1,False,False,4,modern,Rural Non-Residential,55.0
1692,N,1420.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,32.0
1693,V,975.0,1,19031,0,2,False,False,4,modern,Rural Non-Residential,15.0
1694,V,1365.0,1,19031,0,2,False,False,4,modern,Rural Non-Residential,35.0
1695,V,1365.0,1,19031,0,2,False,False,4,modern,Rural Non-Residential,36.0
1696,V,999.0,1,19031,0,2,False,False,3,modern,Rural Non-Residential,10.0
1697,V,276.0,1,19031,0,1,False,False,4,modern,Rural Non-Residential,53.0
1698,V,480.0,1,19031,0,2,False,False,2,modern,Rural Non-Residential,55.0
1699,V,2410.0,1,19031,0,2,False,False,1,modern,Rural Non-Residential,28.0
1700,V,750.0,1,19031,0,1,False,False,1,modern,Rural Residential,78.0
1701,V,1000.0,1,19031,0,2,False,False,1,modern,Rural Residential,40.0
1702,V,808.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,25.0
1703,N,2410.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,26.0
1704,V,800.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,24.0
1705,V,800.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,26.0
1706,N,1200.0,1,19031,0,0,False,False,3,old,Urban Non-Residential,28.0
1707,N,880.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,33.0
1708,N,880.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,34.0
1709,V,4365.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,34.0
1710,N,4827.75,1,19031,0,0,False,False,4,old,Urban Non-Residential,26.0
1711,N,585.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,32.0
1712,N,450.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,52.0
1713,N,450.0,1,19031,0,0,False,False,4,old,Urban Non-Residential,34.0
1714,V,660.0,1,19123,0,1,False,False,4,modern,Rural Non-Residential,7.0
1715,V,660.0,1,19123,1,1,False,False,4,modern,Rural Non-Residential,9.0
1716,V,400.0,1,19272,0,2,False,False,2,modern,Rural Non-Residential,72.0
1717,V,700.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
1718,V,210.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,52.0
1719,N,2360.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,32.0
1720,N,2360.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,32.0
1721,N,2115.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,24.0
1722,V,1567.0,1,21054,0,1,False,False,4,modern,Rural Non-Residential,83.0
1723,V,600.0,1,21054,0,1,False,False,4,modern,Rural Non-Residential,85.0
1724,V,1650.0,1,21054,0,1,False,False,1,modern,Rural Non-Residential,46.0
1725,V,400.0,1,21054,0,2,False,False,1,modern,Rural Non-Residential,86.0
1726,N,750.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,52.0
1727,V,1250.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,54.0
1728,V,880.0,1,21054,1,2,False,False,4,modern,Rural Non-Residential,22.0
1729,V,2610.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,24.0
1730,V,1080.0,1,21054,0,0,False,False,3,old,Urban Non-Residential,28.0
1731,N,1200.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,35.0
1732,N,50.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,34.0
1733,V,1427.0,1,21054,0,1,False,False,4,modern,Rural Non-Residential,12.0
1734,N,1835.0,1,21054,0,0,False,False,4,old,Urban Non-Residential,27.0
1735,V,1700.0,1,21054,0,2,False,False,4,modern,Rural Non-Residential,23.0
1736,V,2820.0,1,21166,0,2,False,False,0,modern,Rural Non-Residential,2.0
1737,V,2041.0,1,21171,0,0,False,False,4,old,Urban Non-Residential,32.0
1738,V,2041.0,1,21171,0,0,False,False,4,old,Urban Non-Residential,34.0
1739,V,200.0,1,21209,0,1,False,False,1,modern,Rural Non-Residential,10.0
1740,N,600.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,53.0
1741,N,600.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,54.0
1742,V,300.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,49.543595911004104
1743,N,430.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,53.0
1744,N,2907.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,27.0
1745,V,760.0,2,21231,0,0,False,False,3,old,Urban Non-Residential,56.0
1746,V,460.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1747,V,855.0,2,21231,0,2,False,False,3,modern,Rural Non-Residential,56.0
1748,V,400.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,53.0
1749,V,1273.0,2,21231,1,3,False,False,3,modern,Rural Non-Residential,53.0
1750,V,1273.0,2,21231,0,3,False,False,4,modern,Rural Non-Residential,54.0
1751,V,878.0,2,21231,0,1,False,False,2,modern,Rural Non-Residential,83.0
1752,V,153.0,2,21231,0,0,False,False,0,old,Urban Non-Residential,32.0
1753,V,912.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,52.0
1754,V,659.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,55.0
1755,V,324.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1756,V,300.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1757,V,508.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1758,V,788.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,56.0
1759,N,330.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,53.0
1760,V,828.0,2,21231,0,1,False,False,3,modern,Rural Non-Residential,86.0
1761,N,165.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,32.0
1762,V,1022.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,55.0
1763,V,1025.0,2,21231,0,1,False,False,4,modern,Rural Non-Residential,40.0
1764,V,3403.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,35.0
1765,V,762.0,2,21231,0,0,False,False,2,old,Urban Non-Residential,52.0
1766,N,4200.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,53.0
1767,V,435.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1768,N,446.0,2,21231,0,0,False,False,3,old,Urban Non-Residential,36.0
1769,V,1486.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,33.0
1770,V,938.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1771,V,900.0,2,21231,0,2,False,False,4,modern,Rural Non-Residential,31.0
1772,V,900.0,2,21231,0,2,False,False,4,modern,Rural Non-Residential,33.0
1773,V,900.0,2,21231,0,2,False,False,3,modern,Rural Non-Residential,35.0
1774,N,881.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,55.0
1775,V,4827.75,2,21231,0,0,False,False,4,old,Urban Non-Residential,33.0
1776,N,1380.0,2,21231,0,0,False,False,3,old,Urban Non-Residential,56.0
1777,V,550.0,2,21231,0,1,False,False,4,modern,Rural Residential,84.0
1778,V,400.0,2,21231,0,1,False,False,2,modern,Rural Non-Residential,82.0
1779,V,524.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,53.0
1780,V,524.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,55.0
1781,N,920.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,55.0
1782,V,810.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,33.0
1783,V,810.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,34.0
1784,V,4230.0,2,21231,0,3,False,False,2,modern,Rural Residential,42.0
1785,V,300.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,52.0
1786,V,452.0,2,21231,0,2,False,False,4,modern,Rural Non-Residential,53.0
1787,V,2775.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,34.0
1788,V,4827.75,2,21231,0,0,False,False,1,old,Urban Non-Residential,34.0
1789,V,585.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,32.0
1790,V,585.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,33.0
1791,V,870.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,32.0
1792,V,870.0,2,21231,0,0,False,False,3,old,Urban Non-Residential,35.0
1793,N,500.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
1794,V,1300.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,50.543595911004104
1795,V,1300.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,51.543595911004104
1796,V,2400.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,33.0
1797,V,1200.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,54.0
1798,V,2115.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,35.0
1799,V,4827.75,2,21231,1,0,False,False,4,old,Urban Non-Residential,53.0
1800,V,600.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,55.0
1801,V,2115.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,32.0
1802,N,173.0,2,21231,0,0,False,False,2,old,Urban Non-Residential,36.0
1803,V,799.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,52.0
1804,V,799.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,53.0
1805,V,480.0,2,21231,0,0,False,False,1,old,Urban Non-Residential,33.0
1806,V,2115.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,34.0
1807,V,591.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1808,V,591.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,54.0
1809,V,591.0,2,21231,0,0,False,False,3,old,Urban Non-Residential,56.0
1810,V,841.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,56.0
1811,N,480.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1812,V,1557.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,35.0
1813,V,1038.0,2,21231,1,0,False,False,4,old,Urban Non-Residential,53.0
1814,N,2166.0,2,21231,1,0,False,False,2,old,Urban Non-Residential,33.0
1815,V,251.0,2,21231,0,0,False,False,4,old,Urban Non-Residential,52.0
1816,N,1.0,1,21278,0,0,False,False,4,old,Urban Non-Residential,24.0
1817,V,4827.75,1,21278,1,0,False,False,4,old,Urban Non-Residential,35.0
1818,V,3600.0,1,21278,0,0,False,False,4,old,Urban Non-Residential,32.0
1819,V,3600.0,1,21278,1,0,False,False,2,old,Urban Non-Residential,34.0
1820,V,1760.0,1,21292,0,2,False,False,3,modern,Rural Non-Residential,8.0
1821,V,2809.0,1,21295,0,1,False,False,2,modern,Rural Non-Residential,4.0
1822,V,433.0,1,21405,0,1,False,False,4,modern,Rural Non-Residential,2.0
1823,N,200.0,1,21485,0,0,False,False,1,old,Urban Non-Residential,32.0
1824,V,2041.0,1,21515,0,0,False,False,4,old,Urban Non-Residential,35.0
1825,V,2041.0,1,21515,1,0,False,False,4,old,Urban Non-Residential,32.0
1826,V,2041.0,1,21515,0,0,False,False,1,old,Urban Non-Residential,36.0
1827,V,162.0,1,21540,0,0,False,False,4,old,Urban Non-Residential,54.0
1828,N,720.0,1,21575,0,0,False,False,4,old,Urban Non-Residential,53.0
1829,N,720.0,1,21575,0,0,False,False,4,old,Urban Non-Residential,56.0
1830,V,1765.0,1,21617,0,2,False,False,4,modern,Rural Non-Residential,33.0
1831,V,4600.0,1,21617,1,0,False,False,4,old,Urban Non-Residential,24.0
1832,V,4600.0,1,21617,0,0,False,False,3,old,Urban Non-Residential,27.0
1833,N,120.0,1,22050,0,0,False,False,1,old,Urban Non-Residential,53.0
1834,V,2700.0,1,22050,0,2,False,False,1,modern,Rural Non-Residential,43.0
1835,V,4827.75,1,22054,1,0,False,False,4,old,Urban Non-Residential,33.0
1836,V,1493.0,1,22054,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
1837,V,1493.0,1,22054,0,0,False,False,4,old,Urban Non-Residential,50.543595911004104
1838,V,900.0,1,22054,1,0,False,False,4,old,Urban Non-Residential,25.0
1839,V,1865.0,1,22094,0,2,False,False,4,modern,Rural Non-Residential,12.0
1840,N,855.0,1,22113,0,0,False,False,4,old,Urban Non-Residential,33.0
1841,V,1874.0,1,22186,0,2,False,False,4,modern,Rural Non-Residential,6.0
1842,N,1750.0,1,22215,0,0,False,False,4,old,Urban Non-Residential,25.0
1843,V,4000.0,1,22282,0,2,False,False,4,modern,Rural Non-Residential,6.0
1844,V,4000.0,1,22282,1,2,False,False,4,modern,Rural Non-Residential,7.0
1845,V,3600.0,1,22282,0,3,False,False,4,modern,Rural Non-Residential,41.0
1846,V,510.0,1,22282,0,1,False,False,4,modern,Rural Non-Residential,33.0
1847,V,510.0,1,22282,1,1,False,False,4,modern,Rural Non-Residential,36.0
1848,N,4300.0,1,22282,1,0,False,False,4,old,Urban Non-Residential,56.0
1849,V,1900.0,1,22379,0,1,False,False,4,modern,Rural Non-Residential,21.0
1850,V,563.0,1,23096,0,2,False,False,4,modern,Rural Non-Residential,52.0
1851,N,600.0,2,24037,0,0,False,False,4,old,Urban Non-Residential,55.0
1852,V,410.0,2,24037,0,1,False,False,4,modern,Rural Residential,34.0
1853,V,800.0,2,24037,1,0,False,False,4,old,Urban Non-Residential,52.0
1854,V,620.0,2,24322,0,1,False,False,4,modern,Rural Non-Residential,83.0
1855,V,360.0,2,24322,1,2,False,False,3,modern,Rural Residential,86.0
1856,V,600.0,2,25056,0,0,False,False,4,old,Urban Non-Residential,34.0
1857,V,4800.0,2,25056,0,0,False,False,4,old,Urban Non-Residential,52.0
1858,N,10.0,2,25147,0,0,False,False,4,old,Urban Non-Residential,32.0
1859,N,10.0,2,25147,0,0,False,False,4,old,Urban Non-Residential,34.0
1860,V,2000.0,2,25197,0,0,False,False,4,old,Urban Non-Residential,52.0
1861,V,727.0,2,25237,0,1,False,False,4,modern,Rural Non-Residential,83.0
1862,N,4827.75,2,25356,0,0,False,False,3,old,Urban Non-Residential,36.0
1863,V,1200.0,2,25356,0,2,False,False,4,modern,Rural Residential,84.0
1864,N,1156.0,2,25356,1,0,False,False,4,old,Urban Non-Residential,32.0
1865,V,528.0,2,25367,0,0,False,False,4,old,Urban Non-Residential,33.0
1866,V,437.0,2,25388,0,0,False,False,4,old,Urban Non-Residential,52.0
1867,N,2150.0,2,25388,0,0,False,False,4,old,Urban Residential,24.0
1868,V,1000.0,2,25388,0,1,False,False,4,modern,Rural Residential,84.0
1869,N,1054.0,2,25462,0,0,False,False,4,old,Urban Residential,54.0
1870,V,3031.0,2,25462,1,2,False,False,3,modern,Rural Residential,37.0
1871,N,4827.75,2,25580,0,0,False,False,4,old,Urban Non-Residential,33.0
1872,N,1833.0,2,26057,0,0,False,False,4,old,Urban Non-Residential,52.0
